GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
09001200100,140,09,001,14860,408,,,Census Tract 2001,3606,1500,3504,1357,3606,3504
09001200200,140,09,001,14860,408,,,Census Tract 2002,4908,2277,4640,2037,4908,4640
09001200301,140,09,001,14860,408,,,Census Tract 2003.01,4852,1647,4821,1538,4852,4821
09001200302,140,09,001,14860,408,,,Census Tract 2003.02,5218,1886,5113,1725,5218,5113
09001205100,140,09,001,14860,408,,,Census Tract 2051,4000,1724,3748,1479,4000,3748
09001205200,140,09,001,14860,408,,,Census Tract 2052,7054,2527,6754,2300,7054,6754
09001205300,140,09,001,14860,408,,,Census Tract 2053,5398,2311,5171,2004,5398,5171
09001210100,140,09,001,14860,408,,,Census Tract 2101,5986,2587,6222,2562,5986,6222
09001210200,140,09,001,14860,408,,,Census Tract 2102,6578,2016,6449,1992,6578,6449
09001210300,140,09,001,14860,408,,,Census Tract 2103,5305,2003,5131,1934,5305,5131
09001210400,140,09,001,14860,408,,,Census Tract 2104,8419,3382,6862,2745,8419,6862
09001210500,140,09,001,14860,408,,,Census Tract 2105,7033,3320,5532,2565,7033,5532
09001210600,140,09,001,14860,408,,,Census Tract 2106,6173,2406,6185,2445,6173,6185
09001210701,140,09,001,14860,408,,,Census Tract 2107.01,5470,1768,4971,1698,5470,4971
09001210702,140,09,001,14860,408,,,Census Tract 2107.02,4478,1593,4069,1531,4478,4069
09001210800,140,09,001,14860,408,,,Census Tract 2108,5623,1852,4967,1736,5623,4967
09001210900,140,09,001,14860,408,,,Census Tract 2109,5713,2151,5681,2100,5713,5681
09001211000,140,09,001,14860,408,,,Census Tract 2110,4034,1567,3883,1455,4034,3883
09001211200,140,09,001,14860,408,,,Census Tract 2112,6046,2664,5791,2448,6046,5791
09001211300,140,09,001,14860,408,,,Census Tract 2113,3635,1491,3800,1437,3635,3800
09001220100,140,09,001,14860,408,,,Census Tract 2201,5193,1851,5211,1754,5193,5211
09001220200,140,09,001,14860,408,,,Census Tract 2202,4893,1713,4829,1567,4893,4829
09001220300,140,09,001,14860,408,,,Census Tract 2203,3795,2029,3913,1827,3795,3913
09001230200,140,09,001,14860,408,,,Census Tract 2302,1941,732,1843,668,1941,1843
09001230300,140,09,001,14860,408,,,Census Tract 2303,3441,1286,3425,1206,3441,3425
09001230400,140,09,001,14860,408,,,Census Tract 2304,5651,2041,5218,1851,5651,5218
09001230502,140,09,001,14860,408,,,Census Tract 2305.02,5137,1673,4581,1406,5137,4581
09001240100,140,09,001,14860,408,,,Census Tract 2401,4599,2011,3827,1446,4599,3827
09001240200,140,09,001,14860,408,,,Census Tract 2402,4559,1800,4454,1644,4559,4454
09001245200,140,09,001,14860,408,,,Census Tract 2452,4397,1570,3980,1482,4397,3980
09001245300,140,09,001,14860,408,,,Census Tract 2453,4974,2386,4990,2241,4974,4990
09001245400,140,09,001,14860,408,,,Census Tract 2454,3311,1177,3089,1093,3311,3089
09001245500,140,09,001,14860,408,,,Census Tract 2455,3099,1168,2964,1120,3099,2964
09001245600,140,09,001,14860,408,,,Census Tract 2456,5987,2121,5762,1981,5987,5762
09001257100,140,09,001,14860,408,,,Census Tract 2571,3581,1831,10119,4312,3581,10119
09001257200,140,09,001,14860,408,,,Census Tract 2572,3722,1540,3935,1486,3722,3935
09001990000,140,09,001,14860,408,,,Census Tract 9900,0,0,0,0,0,0
09003500700,140,09,003,25540,278,,,Census Tract 5007,1095,0,901,0,1095,901
09003330100,140,09,003,25540,278,,,Census Tract 3301,2114,856,2012,759,2114,2012
09003400200,140,09,003,25540,278,,,Census Tract 4002,5769,2186,4491,1601,5769,4491
09003400300,140,09,003,25540,278,,,Census Tract 4003,6902,2845,6825,2710,6902,6825
09003405100,140,09,003,25540,278,,,Census Tract 4051,3171,1416,3055,1395,3171,3055
09003405200,140,09,003,25540,278,,,Census Tract 4052,4447,1994,4554,1980,4447,4554
09003405401,140,09,003,25540,278,,,Census Tract 4054.01,3325,1400,3329,1360,3325,3329
09003405402,140,09,003,25540,278,,,Census Tract 4054.02,3982,2174,3987,2112,3982,3987
09003405500,140,09,003,25540,278,,,Census Tract 4055,5206,2304,5275,2180,5206,5275
09003405600,140,09,003,25540,278,,,Census Tract 4056,7222,3077,6806,2951,7222,6806
09003405800,140,09,003,25540,278,,,Census Tract 4058,7388,3083,7129,2884,7388,7129
09003405900,140,09,003,25540,278,,,Census Tract 4059,4636,1819,4426,1723,4636,4426
09003406001,140,09,003,25540,278,,,Census Tract 4060.01,4054,1779,4421,1791,4054,4421
09003406002,140,09,003,25540,278,,,Census Tract 4060.02,4810,2077,5011,2018,4810,5011
09003406100,140,09,003,25540,278,,,Census Tract 4061,3910,1962,3681,1899,3910,3681
09003410101,140,09,003,25540,278,,,Census Tract 4101.01,5246,1905,4583,1621,5246,4583
09003410102,140,09,003,25540,278,,,Census Tract 4101.02,4055,1484,3542,1262,4055,3542
09003415300,140,09,003,25540,278,,,Census Tract 4153,2282,1029,2075,1004,2282,2075
09003415400,140,09,003,25540,278,,,Census Tract 4154,6289,2480,5572,2454,6289,5572
09003415500,140,09,003,25540,278,,,Census Tract 4155,2930,1179,2741,1135,2930,2741
09003415600,140,09,003,25540,278,,,Census Tract 4156,4215,1817,3935,1816,4215,3935
09003416000,140,09,003,25540,278,,,Census Tract 4160,4516,2167,4509,2160,4516,4509
09003416100,140,09,003,25540,278,,,Census Tract 4161,4809,2127,4428,2119,4809,4428
09003416200,140,09,003,25540,278,,,Census Tract 4162,3102,1374,3046,1386,3102,3046
09003416300,140,09,003,25540,278,,,Census Tract 4163,3737,1695,3463,1586,3737,3463
09003416400,140,09,003,25540,278,,,Census Tract 4164,3313,1363,3232,1331,3313,3232
09003416500,140,09,003,25540,278,,,Census Tract 4165,4703,1852,5292,2257,4703,5292
09003416800,140,09,003,25540,278,,,Census Tract 4168,3019,1350,3055,1359,3019,3055
09003417200,140,09,003,25540,278,,,Census Tract 4172,1822,805,1792,790,1822,1792
09003417300,140,09,003,25540,278,,,Census Tract 4173,2150,32,1679,31,2150,1679
09003417400,140,09,003,25540,278,,,Census Tract 4174,2954,1479,2965,1452,2954,2965
09003417500,140,09,003,25540,278,,,Census Tract 4175,4454,1941,4491,1929,4454,4491
09003420400,140,09,003,25540,278,,,Census Tract 4204,2839,1236,2788,1129,2839,2788
09003420500,140,09,003,25540,278,,,Census Tract 4205,5442,2614,5458,2571,5442,5458
09003420600,140,09,003,25540,278,,,Census Tract 4206,5880,2733,5650,2600,5880,5650
09003420700,140,09,003,25540,278,,,Census Tract 4207,3555,1480,3427,1405,3555,3427
09003430100,140,09,003,25540,278,,,Census Tract 4301,4103,1817,4068,1756,4103,4068
09003430201,140,09,003,25540,278,,,Census Tract 4302.01,3388,1400,3270,1307,3388,3270
09003430203,140,09,003,25540,278,,,Census Tract 4302.03,4212,1921,4062,1754,4212,4062
09003430302,140,09,003,25540,278,,,Census Tract 4303.02,2755,1070,2834,1032,2755,2834
09003430400,140,09,003,25540,278,,,Census Tract 4304,5049,2168,4205,1619,5049,4205
09003430500,140,09,003,25540,278,,,Census Tract 4305,6547,2404,6058,2133,6547,6058
09003430601,140,09,003,25540,278,,,Census Tract 4306.01,5202,2222,4564,2000,5202,4564
09003430602,140,09,003,25540,278,,,Census Tract 4306.02,3505,1416,3480,1368,3505,3480
09003460202,140,09,003,25540,278,,,Census Tract 4602.02,4119,1788,3786,1669,4119,3786
09003460203,140,09,003,25540,278,,,Census Tract 4602.03,3018,1528,2886,1393,3018,2886
09003460204,140,09,003,25540,278,,,Census Tract 4602.04,5941,2644,5681,2410,5941,5681
09003460301,140,09,003,25540,278,,,Census Tract 4603.01,4982,2010,5219,1981,4982,5219
09003460302,140,09,003,25540,278,,,Census Tract 4603.02,4033,1714,3626,1488,4033,3626
09003462101,140,09,003,25540,278,,,Census Tract 4621.01,5833,2511,5895,2442,5833,5895
09003462102,140,09,003,25540,278,,,Census Tract 4621.02,4239,1376,2743,919,4239,2743
09003462201,140,09,003,25540,278,,,Census Tract 4622.01,5256,2174,4847,1961,5256,4847
09003464102,140,09,003,25540,278,,,Census Tract 4641.02,5007,2277,3974,1785,5007,3974
09003466101,140,09,003,25540,278,,,Census Tract 4661.01,4200,1800,3991,1602,4200,3991
09003466102,140,09,003,25540,278,,,Census Tract 4661.02,4978,1854,4901,1825,4978,4901
09003466201,140,09,003,25540,278,,,Census Tract 4662.01,2318,946,2357,918,2318,2357
09003466202,140,09,003,25540,278,,,Census Tract 4662.02,4732,1657,4790,1565,4732,4790
09003466300,140,09,003,25540,278,,,Census Tract 4663,4866,1797,4812,1820,4866,4812
09003466400,140,09,003,25540,278,,,Census Tract 4664,2417,1069,2383,1009,2417,2383
09003468101,140,09,003,25540,278,,,Census Tract 4681.01,7468,2732,6496,2340,7468,6496
09003468102,140,09,003,25540,278,,,Census Tract 4681.02,3814,1628,3844,1544,3814,3844
09003470100,140,09,003,25540,278,,,Census Tract 4701,5148,2152,4761,1909,5148,4761
09003471100,140,09,003,25540,278,,,Census Tract 4711,3635,1359,3868,1309,3635,3868
09003471300,140,09,003,25540,278,,,Census Tract 4713,4577,2129,4230,1851,4577,4230
09003471400,140,09,003,25540,278,,,Census Tract 4714,5515,2734,5011,2438,5515,5011
09003473100,140,09,003,25540,278,,,Census Tract 4731,6246,2250,6114,2094,6246,6114
09003473400,140,09,003,25540,278,,,Census Tract 4734,1854,936,1830,881,1854,1830
09003473501,140,09,003,25540,278,,,Census Tract 4735.01,4400,1787,4188,1512,4400,4188
09003473502,140,09,003,25540,278,,,Census Tract 4735.02,3241,1393,3224,1284,3241,3224
09003473601,140,09,003,25540,278,,,Census Tract 4736.01,3320,1362,3326,1242,3320,3326
09003473700,140,09,003,25540,278,,,Census Tract 4737,5865,2278,5615,2198,5865,5615
09003473800,140,09,003,25540,278,,,Census Tract 4738,1858,729,1723,669,1858,1723
09003476200,140,09,003,25540,278,,,Census Tract 4762,2814,1155,2784,1129,2814,2784
09003476300,140,09,003,25540,278,,,Census Tract 4763,5114,2266,5189,2212,5114,5189
09003477101,140,09,003,25540,278,,,Census Tract 4771.01,4259,1693,3618,1457,4259,3618
09003477200,140,09,003,25540,278,,,Census Tract 4772,2955,1225,2885,1125,2955,2885
09003480500,140,09,003,25540,278,,,Census Tract 4805,3253,1394,3290,1368,3253,3290
09003480600,140,09,003,25540,278,,,Census Tract 4806,4955,2283,4580,2231,4955,4580
09003480700,140,09,003,25540,278,,,Census Tract 4807,2210,911,2098,860,2210,2098
09003481200,140,09,003,25540,278,,,Census Tract 4812,3769,1733,4090,1732,3769,4090
09003481300,140,09,003,25540,278,,,Census Tract 4813,3032,1192,3160,1161,3032,3160
09003484200,140,09,003,25540,278,,,Census Tract 4842,5635,2394,4699,2053,5635,4699
09003487100,140,09,003,25540,278,,,Census Tract 4871,6781,2494,6749,2371,6781,6749
09003487201,140,09,003,25540,278,,,Census Tract 4872.01,4567,1791,4458,1628,4567,4458
09003487202,140,09,003,25540,278,,,Census Tract 4872.02,3659,1159,3571,1053,3659,3571
09003487500,140,09,003,25540,278,,,Census Tract 4875,6790,3181,5936,2540,6790,5936
09003490100,140,09,003,25540,278,,,Census Tract 4901,5316,2698,5076,2594,5316,5076
09003492100,140,09,003,25540,278,,,Census Tract 4921,3319,1488,3313,1470,3319,3313
09003492200,140,09,003,25540,278,,,Census Tract 4922,4163,1790,4068,1766,4163,4068
09003492300,140,09,003,25540,278,,,Census Tract 4923,5815,2745,5757,2679,5815,5757
09003492600,140,09,003,25540,278,,,Census Tract 4926,6971,2996,6841,2949,6971,6841
09003494100,140,09,003,25540,278,,,Census Tract 4941,6048,2804,5792,2603,6048,5792
09003494201,140,09,003,25540,278,,,Census Tract 4942.01,4822,1857,4903,1826,4822,4903
09003494300,140,09,003,25540,278,,,Census Tract 4943,4140,1619,4059,1576,4140,4059
09003494400,140,09,003,25540,278,,,Census Tract 4944,4758,2025,4513,1901,4758,4513
09003494600,140,09,003,25540,278,,,Census Tract 4946,3482,1612,3176,1420,3482,3176
09003496100,140,09,003,25540,278,,,Census Tract 4961,2691,1121,2708,1116,2691,2708
09003496200,140,09,003,25540,278,,,Census Tract 4962,4592,1924,4588,1908,4592,4588
09003496300,140,09,003,25540,278,,,Census Tract 4963,3565,1502,3358,1446,3565,3358
09003496500,140,09,003,25540,278,,,Census Tract 4965,2700,1093,2722,1086,2700,2722
09003496700,140,09,003,25540,278,,,Census Tract 4967,3979,1701,3815,1715,3979,3815
09003496900,140,09,003,25540,278,,,Census Tract 4969,6332,3122,6172,2991,6332,6172
09003497000,140,09,003,25540,278,,,Census Tract 4970,4342,1598,4271,1596,4342,4271
09003497100,140,09,003,25540,278,,,Census Tract 4971,4070,2106,4061,1983,4070,4061
09003497200,140,09,003,25540,278,,,Census Tract 4972,2415,757,2342,762,2415,2342
09003497300,140,09,003,25540,278,,,Census Tract 4973,5207,1833,7371,1553,5207,7371
09003497400,140,09,003,25540,278,,,Census Tract 4974,3834,1509,3657,1504,3834,3657
09003497500,140,09,003,25540,278,,,Census Tract 4975,3841,1697,3540,1520,3841,3540
09003497700,140,09,003,25540,278,,,Census Tract 4977,4140,1643,3962,1594,4140,3962
09003500100,140,09,003,25540,278,,,Census Tract 5001,4099,1493,3991,1490,4099,3991
09003500200,140,09,003,25540,278,,,Census Tract 5002,2335,955,2360,870,2335,2360
09003500400,140,09,003,25540,278,,,Census Tract 5004,1687,709,2065,786,1687,2065
09003501200,140,09,003,25540,278,,,Census Tract 5012,2369,1054,2680,1126,2369,2680
09003501300,140,09,003,25540,278,,,Census Tract 5013,1735,737,1732,714,1735,1732
09003501800,140,09,003,25540,278,,,Census Tract 5018,2863,1134,2779,1064,2863,2779
09003502300,140,09,003,25540,278,,,Census Tract 5023,5998,2082,5349,2058,5998,5349
09003502400,140,09,003,25540,278,,,Census Tract 5024,6055,2281,5856,2246,6055,5856
09003502500,140,09,003,25540,278,,,Census Tract 5025,1828,798,1744,800,1828,1744
09003502600,140,09,003,25540,278,,,Census Tract 5026,3838,1419,3698,1442,3838,3698
09003502700,140,09,003,25540,278,,,Census Tract 5027,5240,1592,5201,1599,5240,5201
09003502800,140,09,003,25540,278,,,Census Tract 5028,3283,1136,3065,1087,3283,3065
09003502900,140,09,003,25540,278,,,Census Tract 5029,2938,1441,3077,1352,2938,3077
09003503000,140,09,003,25540,278,,,Census Tract 5030,3255,1262,3181,1236,3255,3181
09003503700,140,09,003,25540,278,,,Census Tract 5037,2651,1064,2660,1108,2651,2660
09003503900,140,09,003,25540,278,,,Census Tract 5039,5203,1888,5343,1862,5203,5343
09003504200,140,09,003,25540,278,,,Census Tract 5042,5123,2808,5011,2754,5123,5011
09003504300,140,09,003,25540,278,,,Census Tract 5043,2946,1203,3130,1225,2946,3130
09003504500,140,09,003,25540,278,,,Census Tract 5045,3701,1398,3597,1339,3701,3597
09003504800,140,09,003,25540,278,,,Census Tract 5048,4560,1694,4728,1739,4560,4728
09003504900,140,09,003,25540,278,,,Census Tract 5049,4548,1608,4415,1507,4548,4415
09003510100,140,09,003,25540,278,,,Census Tract 5101,2232,904,2140,895,2232,2140
09003510200,140,09,003,25540,278,,,Census Tract 5102,2502,1020,2383,1095,2502,2383
