GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
23017965500,140,23,017,99999,999,,,Census Tract 9655,2215,1302,2359,1264,2215,2359
23017965600,140,23,017,99999,999,,,Census Tract 9656,3626,1985,4113,2016,3626,4113
23017965700,140,23,017,99999,999,,,Census Tract 9657,3540,1653,3635,1594,3540,3635
23017965900,140,23,017,99999,999,,,Census Tract 9659,2988,2174,2785,1716,2988,2785
23017966100,140,23,017,99999,999,,,Census Tract 9661,1812,812,1722,720,1812,1722
23017966300,140,23,017,99999,999,,,Census Tract 9663,3425,1373,2776,1125,3425,2776
23017966400,140,23,017,99999,999,,,Census Tract 9664,5880,3339,5520,2937,5880,5520
23017966500,140,23,017,99999,999,,,Census Tract 9665,5014,2804,4611,2551,5014,4611
23017966600,140,23,017,99999,999,,,Census Tract 9666,3084,2642,2753,2379,3084,2753
23017966700,140,23,017,99999,999,,,Census Tract 9667,3449,1844,3084,1649,3449,3084
23017966800,140,23,017,99999,999,,,Census Tract 9668,2745,2048,2255,3574,2745,2255
23019000200,140,23,019,12620,999,,,Census Tract 2,3436,2183,3484,2048,3436,3484
23019000300,140,23,019,12620,999,,,Census Tract 3,4472,1956,4257,1859,4472,4257
23019000400,140,23,019,12620,999,,,Census Tract 4,2364,1154,2507,1163,2364,2507
23019000500,140,23,019,12620,999,,,Census Tract 5,3867,1893,3844,1877,3867,3844
23019000600,140,23,019,12620,999,,,Census Tract 6,2279,1253,2384,1298,2279,2384
23019000700,140,23,019,12620,999,,,Census Tract 7,3003,1345,3061,1356,3003,3061
23019000900,140,23,019,12620,999,,,Census Tract 9,6724,2930,5956,2334,6724,5956
23019002000,140,23,019,12620,999,,,Census Tract 20,7257,3030,6327,2545,7257,6327
23019003000,140,23,019,12620,999,,,Census Tract 30,3733,1612,3526,1489,3733,3526
23019004100,140,23,019,12620,999,,,Census Tract 41,1816,988,1869,933,1816,1869
23019004200,140,23,019,12620,999,,,Census Tract 42,2630,1115,2545,1018,2630,2545
23019005000,140,23,019,12620,999,,,Census Tract 50,1919,884,1744,767,1919,1744
23019006100,140,23,019,12620,999,,,Census Tract 61,2720,1196,2358,1118,2720,2358
23019006200,140,23,019,12620,999,,,Census Tract 62,2836,1347,2513,1139,2836,2513
23019006300,140,23,019,12620,999,,,Census Tract 63,4806,546,4241,642,4806,4241
23019007100,140,23,019,12620,999,,,Census Tract 71,5054,2362,5166,2402,5054,5166
23019007200,140,23,019,12620,999,,,Census Tract 72,2786,1303,2964,1284,2786,2964
23019010000,140,23,019,12620,999,,,Census Tract 100,5416,2210,4437,1748,5416,4437
23019011000,140,23,019,12620,999,,,Census Tract 110,2794,1182,2416,995,2794,2416
23019012000,140,23,019,12620,999,,,Census Tract 120,1551,659,1394,602,1551,1394
23019012500,140,23,019,12620,999,,,Census Tract 125,2561,1172,2322,1036,2561,2322
23019013000,140,23,019,12620,999,,,Census Tract 130,3275,1766,3017,1574,3275,3017
23019013500,140,23,019,12620,999,,,Census Tract 135,2448,1180,1993,940,2448,1993
23019015000,140,23,019,12620,999,,,Census Tract 150,3895,2141,3890,2054,3895,3890
23019015500,140,23,019,12620,999,,,Census Tract 155,2197,1043,1987,949,2197,1987
23019018000,140,23,019,12620,999,,,Census Tract 180,2851,1146,2171,829,2851,2171
23019020500,140,23,019,12620,999,,,Census Tract 205,2826,1369,2579,1179,2826,2579
23019021500,140,23,019,12620,999,,,Census Tract 215,2006,980,1914,874,2006,1914
23019022500,140,23,019,12620,999,,,Census Tract 225,1865,922,1862,803,1865,1862
23019025500,140,23,019,12620,999,,,Census Tract 255,1878,1701,1977,1379,1878,1977
23019026500,140,23,019,12620,999,,,Census Tract 265,2143,1061,2302,1000,2143,2302
23019027000,140,23,019,12620,999,,,Census Tract 270,5085,2866,5221,2663,5085,5221
23019028000,140,23,019,12620,999,,,Census Tract 280,1607,937,1616,888,1607,1616
23019028500,140,23,019,12620,999,,,Census Tract 285,1373,814,1490,724,1373,1490
23019031000,140,23,019,12620,999,,,Census Tract 310,1723,871,1828,877,1723,1828
23019031300,140,23,019,12620,999,,,Census Tract 313,5942,2618,5135,2192,5942,5135
23021960301,140,23,021,99999,999,,,Census Tract 9603.01,1758,1989,1770,1747,1758,1770
23021960302,140,23,021,99999,999,,,Census Tract 9603.02,404,2178,407,1913,404,407
23021960400,140,23,021,99999,999,,,Census Tract 9604,1309,1828,1232,1590,1309,1232
23021960500,140,23,021,99999,999,,,Census Tract 9605,1845,1529,1708,1311,1845,1708
23021960600,140,23,021,99999,999,,,Census Tract 9606,2864,1768,2801,1644,2864,2801
23021960700,140,23,021,99999,999,,,Census Tract 9607,4213,2459,4211,2200,4213,4211
23023970200,140,23,023,38860,438,,,Census Tract 9702,5950,2481,5345,2145,5950,5345
23023970301,140,23,023,38860,438,,,Census Tract 9703.01,4574,2255,4648,1805,4574,4648
23023970400,140,23,023,38860,438,,,Census Tract 9704,4541,2710,4307,2379,4541,4307
23023970500,140,23,023,38860,438,,,Census Tract 9705,5362,2768,5759,2713,5362,5759
23023990000,140,23,023,38860,438,,,Census Tract 9900,0,0,0,0,0,0
23023970700,140,23,023,38860,438,,,Census Tract 9707,4093,2864,3903,2535,4093,3903
23025965301,140,23,025,99999,999,,,Census Tract 9653.01,1080,883,1017,794,1080,1017
23025965302,140,23,025,99999,999,,,Census Tract 9653.02,1377,3346,1296,3011,1377,1296
23025965600,140,23,025,99999,999,,,Census Tract 9656,2028,1286,1887,1083,2028,1887
23025965700,140,23,025,99999,999,,,Census Tract 9657,2955,1827,2780,1589,2955,2780
23025965900,140,23,025,99999,999,,,Census Tract 9659,1782,1109,1812,1075,1782,1812
23025966000,140,23,025,99999,999,,,Census Tract 9660,4215,1828,4217,1809,4215,4217
23025966200,140,23,025,99999,999,,,Census Tract 9662,1975,1257,1929,1200,1975,1929
23025966300,140,23,025,99999,999,,,Census Tract 9663,1995,1910,2002,1800,1995,2002
23025966400,140,23,025,99999,999,,,Census Tract 9664,2511,1300,2583,1193,2511,2583
23025966500,140,23,025,99999,999,,,Census Tract 9665,4855,2478,4523,2308,4855,4523
23025966700,140,23,025,99999,999,,,Census Tract 9667,4320,2007,4323,2019,4320,4323
23025966800,140,23,025,99999,999,,,Census Tract 9668,6735,3016,6573,2801,6735,6573
23027042000,140,23,027,99999,999,,,Census Tract 420,6039,3323,5805,2875,6039,5805
23027043000,140,23,027,99999,999,,,Census Tract 430,6668,3582,6381,3121,6668,6381
23027045000,140,23,027,99999,999,,,Census Tract 450,5969,3235,5445,2822,5969,5445
23027046002,140,23,027,99999,999,,,Census Tract 460.02,5183,2525,4579,2261,5183,4579
23029955300,140,23,029,99999,999,,,Census Tract 9553,1566,1182,1646,1108,1566,1646
23029955500,140,23,029,99999,999,,,Census Tract 9555,3123,1737,3447,1921,3123,3447
23029955600,140,23,029,99999,999,,,Census Tract 9556,2212,1192,2012,1114,2212,2012
23029956100,140,23,029,99999,999,,,Census Tract 9561,2487,1456,2458,1353,2487,2458
23029956200,140,23,029,99999,999,,,Census Tract 9562,2959,1487,3109,1507,2959,3109
23029990000,140,23,029,99999,999,,,Census Tract 9900,0,0,0,0,0,0
23031990100,140,23,031,38860,438,,,Census Tract 9901,0,0,0,0,0,0
23031005100,140,23,031,38860,438,,,Census Tract 51,5058,1841,4033,1450,5058,4033
23031005200,140,23,031,38860,438,,,Census Tract 52,4557,2141,4427,1947,4557,4427
23031005300,140,23,031,38860,438,,,Census Tract 53,6338,3076,6076,2738,6338,6076
23031005400,140,23,031,38860,438,,,Census Tract 54,2529,1450,2286,1289,2529,2286
23031006101,140,23,031,38860,438,,,Census Tract 61.01,5290,3569,5432,3224,5290,5432
23031022000,140,23,031,38860,438,,,Census Tract 220,3713,1615,3403,1354,3713,3403
23031022500,140,23,031,38860,438,,,Census Tract 225,3301,1866,2853,1584,3301,2853
23031023000,140,23,031,38860,438,,,Census Tract 230,2892,1569,2240,1279,2892,2240
23031023500,140,23,031,38860,438,,,Census Tract 235,6637,5331,5799,4662,6637,5799
23031024500,140,23,031,38860,438,,,Census Tract 245,6309,2820,5605,2414,6309,5605
23031025201,140,23,031,38860,438,,,Census Tract 252.01,5123,2532,5402,2503,5123,5402
23031025202,140,23,031,38860,438,,,Census Tract 252.02,6966,3478,7362,3494,6966,7362
23031025300,140,23,031,38860,438,,,Census Tract 253,2934,1181,2737,996,2934,2737
23031026000,140,23,031,38860,438,,,Census Tract 260,4022,1692,3571,1415,4022,3571
23031028001,140,23,031,38860,438,,,Census Tract 280.01,3386,1284,3080,1078,3386,3080
23031028002,140,23,031,38860,438,,,Census Tract 280.02,7412,4622,7396,3907,7412,7396
23031029000,140,23,031,38860,438,,,Census Tract 290,3019,1350,2491,1100,3019,2491
23031030100,140,23,031,38860,438,,,Census Tract 301,4338,1943,4444,1826,4338,4444
23031030201,140,23,031,38860,438,,,Census Tract 302.01,3215,1476,3217,1407,3215,3217
23031030202,140,23,031,38860,438,,,Census Tract 302.02,5627,2514,5742,2394,5627,5742
23031030203,140,23,031,38860,438,,,Census Tract 302.03,4059,1847,4056,1675,4059,4056
23031030300,140,23,031,38860,438,,,Census Tract 303,3559,1672,3347,1505,3559,3347
23031031000,140,23,031,38860,438,,,Census Tract 310,6031,2540,5083,2090,6031,5083
23031033000,140,23,031,38860,438,,,Census Tract 330,4576,1930,4289,1704,4576,4289
23031034002,140,23,031,38860,438,,,Census Tract 340.02,5352,2380,4936,2181,5352,4936
23031036001,140,23,031,38860,438,,,Census Tract 360.01,6891,5941,7699,5606,6891,7699
23031036002,140,23,031,38860,438,,,Census Tract 360.02,5638,2708,5157,2469,5638,5157
23031037000,140,23,031,38860,438,,,Census Tract 370,6204,2669,5954,2418,6204,5954
23031038001,140,23,031,38860,438,,,Census Tract 380.01,6107,3373,6447,2975,6107,6447
23031038002,140,23,031,38860,438,,,Census Tract 380.02,3383,1569,3096,1400,3383,3096
23001010100,140,23,001,30340,438,,,Census Tract 101,1714,1021,1769,1096,1714,1769
23001010400,140,23,001,30340,438,,,Census Tract 104,2119,898,2185,821,2119,2185
23001020200,140,23,001,30340,438,,,Census Tract 202,1283,693,1312,697,1283,1312
23001040000,140,23,001,30340,438,,,Census Tract 400,3848,1548,3381,1257,3848,3381
23001041500,140,23,001,30340,438,,,Census Tract 415,5638,2355,5386,2066,5638,5386
23001042000,140,23,001,30340,438,,,Census Tract 420,5734,2481,4972,1977,5734,4972
23001043000,140,23,001,30340,438,,,Census Tract 430,2095,1127,2106,1066,2095,2106
23003950100,140,23,003,99999,999,,,Census Tract 9501,2596,2221,2698,2189,2596,2698
23003950300,140,23,003,99999,999,,,Census Tract 9503,4035,2398,4534,2365,4035,4534
23003950400,140,23,003,99999,999,,,Census Tract 9504,1834,1011,2030,972,1834,2030
23003950700,140,23,003,99999,999,,,Census Tract 9507,2956,2477,3041,2389,2956,3041
23003950900,140,23,003,99999,999,,,Census Tract 9509,2069,1506,2262,1507,2069,2262
23003951100,140,23,003,99999,999,,,Census Tract 9511,2841,1288,2808,1183,2841,2808
23003951200,140,23,003,99999,999,,,Census Tract 9512,2549,1244,2586,1275,2549,2586
23003951300,140,23,003,99999,999,,,Census Tract 9513,3386,1614,3556,1573,3386,3556
23003951700,140,23,003,99999,999,,,Census Tract 9517,4783,2270,4828,2220,4783,4828
23003952000,140,23,003,99999,999,,,Census Tract 9520,3062,1301,2946,1296,3062,2946
23003952400,140,23,003,99999,999,,,Census Tract 9524,3825,1754,3947,1837,3825,3947
23003952600,140,23,003,99999,999,,,Census Tract 9526,3195,1965,3062,1817,3195,3062
23003952900,140,23,003,99999,999,,,Census Tract 9529,2958,2442,2978,2177,2958,2978
23005000200,140,23,005,38860,438,,,Census Tract 2,2349,1333,2485,1332,2349,2485
23005000500,140,23,005,38860,438,,,Census Tract 5,2420,993,2200,937,2420,2200
23005001000,140,23,005,38860,438,,,Census Tract 10,2779,1694,2743,1665,2779,2743
23005001700,140,23,005,38860,438,,,Census Tract 17,4390,1968,4496,1952,4390,4496
23005001900,140,23,005,38860,438,,,Census Tract 19,4220,2017,4334,1997,4220,4334
23005002002,140,23,005,38860,438,,,Census Tract 20.02,2777,1096,2261,1014,2777,2261
23005002300,140,23,005,38860,438,,,Census Tract 23,3632,1624,3357,1500,3632,3357
23005002900,140,23,005,38860,438,,,Census Tract 29,6075,2786,5543,2401,6075,5543
23005003400,140,23,005,38860,438,,,Census Tract 34,4702,1934,4420,1761,4702,4420
23005003701,140,23,005,38860,438,,,Census Tract 37.01,4044,1753,4075,1670,4044,4075
23005003702,140,23,005,38860,438,,,Census Tract 37.02,4971,2210,4913,2012,4971,4913
23005004001,140,23,005,38860,438,,,Census Tract 40.01,2892,1140,2530,980,2892,2530
23005004002,140,23,005,38860,438,,,Census Tract 40.02,7551,2577,6526,2210,7551,6526
23005004502,140,23,005,38860,438,,,Census Tract 45.02,4734,2457,4686,2181,4734,4686
23005004600,140,23,005,38860,438,,,Census Tract 46,3565,1354,3204,1140,3565,3204
23005004702,140,23,005,38860,438,,,Census Tract 47.02,5797,2503,5061,2075,5797,5061
23005011100,140,23,005,38860,438,,,Census Tract 111,4249,2127,5182,2007,4249,5182
23005011500,140,23,005,38860,438,,,Census Tract 115,7016,2908,6346,2475,7016,6346
23005016000,140,23,005,38860,438,,,Census Tract 160,5210,4051,4871,3060,5210,4871
23005016500,140,23,005,38860,438,,,Census Tract 165,3244,2164,2723,1817,3244,2723
23005017001,140,23,005,38860,438,,,Census Tract 170.01,6268,2686,5891,2383,6268,5891
23005017101,140,23,005,38860,438,,,Census Tract 171.01,1982,1714,2190,1507,1982,2190
23007970101,140,23,007,99999,999,,,Census Tract 9701.01,2393,3227,2129,2670,2393,2129
23007970602,140,23,007,99999,999,,,Census Tract 9706.02,2269,1959,2048,1732,2269,2048
23007971100,140,23,007,99999,999,,,Census Tract 9711,2759,1479,2467,1282,2759,2467
23007971200,140,23,007,99999,999,,,Census Tract 9712,7760,3441,7410,3048,7760,7410
23009965200,140,23,009,99999,999,,,Census Tract 9652,2353,1998,1965,1733,2353,1965
23009965503,140,23,009,99999,999,,,Census Tract 9655.03,3405,1728,2839,1402,3405,2839
23009966000,140,23,009,99999,999,,,Census Tract 9660,2053,2287,2109,1900,2053,2109
23009966100,140,23,009,99999,999,,,Census Tract 9661,1905,1859,2094,1632,1905,2094
23009966600,140,23,009,99999,999,,,Census Tract 9666,3018,2929,3028,2484,3018,3028
23011010100,140,23,011,12300,999,,,Census Tract 101,4884,2528,4752,2449,4884,4752
23011010500,140,23,011,12300,999,,,Census Tract 105,4089,1769,3902,1749,4089,3902
23011010802,140,23,011,12300,999,,,Census Tract 108.02,6430,2930,5711,2582,6430,5711
23011010900,140,23,011,12300,999,,,Census Tract 109,1587,787,1797,793,1587,1797
23011013000,140,23,011,12300,999,,,Census Tract 130,4104,2021,3785,1801,4104,3785
23011014000,140,23,011,12300,999,,,Census Tract 140,6092,3295,6232,3053,6092,6232
23011015500,140,23,011,12300,999,,,Census Tract 155,3220,2563,3031,2253,3220,3031
23011018000,140,23,011,12300,999,,,Census Tract 180,4340,2065,4047,1838,4340,4047
23011023001,140,23,011,12300,999,,,Census Tract 230.01,3647,1808,3647,1770,3647,3647
23013970400,140,23,013,40500,999,,,Census Tract 9704,7532,3145,7548,3070,7532,7548
23013970900,140,23,013,40500,999,,,Census Tract 9709,2591,2107,2581,1778,2591,2581
23013971100,140,23,013,40500,999,,,Census Tract 9711,1674,2220,1746,2051,1674,1746
23015975300,140,23,015,99999,999,,,Census Tract 9753,3861,2465,3664,2242,3861,3664
